source_id,source_type,publisher,title,url,published_date,accessed_at,reliability,allowed_use,notes
src_gpg_taiyuan_profiles,secondary_database,Giant Panda Global,Taiyuan Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/taiyuan-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for previous Taiyuan Zoo giant pandas.
src_gpg_linhu_guse_profiles,secondary_database,Giant Panda Global,Linhu Guse Giant Panda Theme Park giant pandas,https://www.giantpandaglobal.com/en/zoo/linhu-guse-giant-panda-theme-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Linhu Guse Giant Panda Theme Park giant pandas.
src_gpg_hainan_tropical_profiles,secondary_database,Giant Panda Global,Hainan Tropical Wildlife Park and Botanical Garden giant pandas,https://www.giantpandaglobal.com/en/zoo/hainan-tropical-wildlife-park-and-botanical-garden,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Hainan Tropical Wildlife Park and Botanical Garden giant pandas.
src_gpg_xiamen_profiles,secondary_database,Giant Panda Global,Xiamen Haicang Safari Park giant pandas,https://www.giantpandaglobal.com/en/zoo/xiamen-haicang-safari-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for previous Xiamen Haicang Safari Park giant pandas.
src_gpg_baoxing_profiles,secondary_database,Giant Panda Global,Giant Panda Culture Publicity and Education Center Baoxing giant pandas,https://www.giantpandaglobal.com/en/zoo/baoxing-education-center,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Giant Panda Culture Publicity and Education Center Baoxing giant pandas.
src_gpg_lanzhou_wildlife_profiles,secondary_database,Giant Panda Global,Lanzhou Wildlife Park giant pandas,https://www.giantpandaglobal.com/en/zoo/lanzhou-wildlife-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Lanzhou Wildlife Park giant pandas.
src_gpg_foping_profiles,secondary_database,Giant Panda Global,Foping Panda Valley giant pandas,https://www.giantpandaglobal.com/en/zoo/foping-panda-valley,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Foping Panda Valley giant pandas.
src_gpg_yangzhou_expo_profiles,secondary_database,Giant Panda Global,Yangzhou Expo Park giant pandas,https://www.giantpandaglobal.com/en/zoo/yangzhou-expo-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Yangzhou Expo Park giant pandas.
src_gpg_dongguan_xiangshi_profiles,secondary_database,Giant Panda Global,Dongguan Xiangshi Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/dongguan-xiangshi-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Dongguan Xiangshi Zoo giant pandas.
src_gpg_wenzhou_profiles,secondary_database,Giant Panda Global,Wenzhou Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/wenzhou-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Wenzhou Zoo giant pandas.
src_gpg_tianmu_lake_profiles,secondary_database,Giant Panda Global,Tianmu Lake Nanshan Bamboo Sea Scenic Spot giant pandas,https://www.giantpandaglobal.com/en/zoo/tianmu-lake-nanshan-bamboo-sea-scenic-spot,,2026-05-10,secondary_confirmation,profile_facts_only,"Discovery index for current and previous Tianmu Lake Nanshan Bamboo Sea Scenic Spot giant pandas, including Guanmenshan-listed previous/current locations."
src_gpg_lingling_profiles,secondary_database,Giant Panda Global,Lingling Animal Kingdom giant pandas,https://www.giantpandaglobal.com/en/zoo/lingling-animal-kingdom,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Lingling Animal Kingdom giant pandas.
src_gpg_sun_island_profiles,secondary_database,Giant Panda Global,Sun Island Giant Panda Pavilion giant pandas,https://www.giantpandaglobal.com/en/zoo/sun-island-giant-panda-pavilion,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Sun Island Giant Panda Pavilion giant pandas.
src_gpg_quanzhou_haisi_profiles,secondary_database,Giant Panda Global,Quanzhou Haisi Safari Park giant pandas,https://www.giantpandaglobal.com/en/zoo/quanzhou-haisi-safari-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Quanzhou Haisi Safari Park giant pandas.
src_gpg_tangshan_profiles,secondary_database,Giant Panda Global,Tangshan Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/tangshan-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Tangshan Zoo giant pandas.
src_gpg_cangzhou_profiles,secondary_database,Giant Panda Global,Cangzhou Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/cangzhou-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Cangzhou Zoo giant pandas.
src_gpg_shijiazhuang_profiles,secondary_database,Giant Panda Global,Shijiazhuang Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/shijiazhuang-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Shijiazhuang Zoo giant pandas.
src_gpg_aibao_safari_profiles,secondary_database,Giant Panda Global,Aibao Safari Park giant pandas,https://www.giantpandaglobal.com/en/zoo/aibao-safari-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Aibao Safari Park giant pandas.
src_gpg_all_love_profiles,secondary_database,Giant Panda Global,All Love Park Animal Kingdom giant pandas,https://www.giantpandaglobal.com/en/zoo/all-love-park-animal-kingdom,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current All Love Park Animal Kingdom giant pandas.
src_gpg_changyu_profiles,secondary_database,Giant Panda Global,Changyu Dongtian Panda Pavilion giant pandas,https://www.giantpandaglobal.com/en/zoo/changyu-dongtian-panda-pavilion,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Changyu Dongtian Panda Pavilion giant pandas.
src_gpg_china_bamboo_profiles,secondary_database,Giant Panda Global,China Bamboo Expo Park giant pandas,https://www.giantpandaglobal.com/en/zoo/china-bamboo-expo-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous China Bamboo Expo Park giant pandas.
src_gpg_yancheng_safari_profiles,secondary_database,Giant Panda Global,Yancheng Safari Park giant pandas,https://www.giantpandaglobal.com/en/zoo/yancheng-safari-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Yancheng Safari Park giant pandas.
src_gpg_nanjing_hongshan_profiles,secondary_database,Giant Panda Global,Nanjing Hongshan Forest Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/nanjing-hongshan-forest-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Nanjing Hongshan Forest Zoo giant pandas.
src_gpg_yancheng_dafeng_profiles,secondary_database,Giant Panda Global,Yancheng Dafeng Port Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/yancheng-dafeng-port-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Yancheng Dafeng Port Zoo giant pandas.
src_gpg_nantong_forest_profiles,secondary_database,Giant Panda Global,Nantong Forest Safari Park giant pandas,https://www.giantpandaglobal.com/en/zoo/nantong-forest-safari-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Nantong Forest Safari Park giant pandas.
src_gpg_wuxi_profiles,secondary_database,Giant Panda Global,Wuxi Zoo Taihu Lake Amusement Park giant pandas,https://www.giantpandaglobal.com/en/zoo/wuxi-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Wuxi Zoo Taihu Lake Amusement Park giant pandas.
src_gpg_suzhou_taihu_profiles,secondary_database,Giant Panda Global,Suzhou Taihu Lake Wetland Park giant pandas,https://www.giantpandaglobal.com/en/zoo/suzhou-taihu-lake-wetland-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Suzhou Taihu Lake Wetland Park giant pandas.
src_gpg_ccrcgp_mianyang_profiles,secondary_database,Giant Panda Global,CCRCGP Mianyang Base giant pandas,https://www.giantpandaglobal.com/en/zoo/ccrcgp-mianyang-base,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current CCRCGP Mianyang Base giant pandas after the 2025 trial-operation move.
src_gpg_beichuan_profiles,secondary_database,Giant Panda Global,Beichuan Giant Panda Flora and Fauna Park giant pandas,https://www.giantpandaglobal.com/en/zoo/beichuan-giant-panda-flora-and-fauna-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Beichuan Giant Panda Flora and Fauna Park giant pandas.
src_gpg_china_bamboo_art_xinglu,secondary_database,Giant Panda Global,Xing Lu at China Bamboo Art City,https://www.giantpandaglobal.com/en/pandas/xing-lu-2020,,2026-05-10,secondary_confirmation,profile_facts_only,"Discovery profile page for Xing Lu at China Bamboo Art City, Qingshen, Meishan."
src_trip_qingshen_panda_pavilion_2026,travel_listing,Trip.com,China Bamboo Art City travel listing mentioning Panda Pavilion,https://id.trip.com/moments/poi-china-bamboo-art-city-10543801/,2026-04-16,2026-05-11,secondary_confirmation,profile_facts_only,Low-confidence travel listing repeatedly mentioning Qingshen Panda Pavilion with Hua Rong and Xing Lu; use only as a discovery/current-location clue pending official holder confirmation.
src_gpg_xian_qinling_profiles,secondary_database,Giant Panda Global,Xi'an Qinling Wildlife Park giant pandas,https://www.giantpandaglobal.com/en/zoo/xian-qinling-wildlife-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Xi'an Qinling Wildlife Park giant pandas.
src_gpg_qinling_research_profiles,secondary_database,Giant Panda Global,Research Center for the Qinling Giant Panda giant pandas,https://www.giantpandaglobal.com/en/zoo/research-center-for-the-qinling-giant-panda,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Research Center for the Qinling Giant Panda / SWARC Louguantai giant pandas.
src_gpg_shanghai_zoo_profiles,secondary_database,Giant Panda Global,Shanghai Zoo giant pandas,https://www.giantpandaglobal.com/en/zoo/shanghai-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Shanghai Zoo giant pandas.
src_gpg_hangzhou_safari_profiles,secondary_database,Giant Panda Global,Hangzhou Safari Park giant pandas,https://www.giantpandaglobal.com/en/zoo/hangzhou-safari-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for previous Hangzhou Safari Park giant pandas.
src_gpg_fenghuang_profiles,secondary_database,Giant Panda Global,Fenghuang China Giant Panda Garden giant pandas,https://www.giantpandaglobal.com/en/zoo/fenghuang-china-giant-panda-garden,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Fenghuang China Giant Panda Garden giant pandas.
src_gpg_huaying_mountain_profiles,secondary_database,Giant Panda Global,Huaying Mountain Giant Panda Garden giant pandas,https://www.giantpandaglobal.com/en/zoo/huaying-mountain-giant-panda-garden,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Huaying Mountain Giant Panda Garden giant pandas.
src_gpg_xining_profiles,secondary_database,Giant Panda Global,Xining Wildlife Park giant pandas,https://www.giantpandaglobal.com/en/zoo/xining-wildlife-park,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous Xining Wildlife Park giant pandas.
src_gpg_shunan_profiles,secondary_database,Giant Panda Global,Shunan Bamboo Sea giant pandas,https://www.giantpandaglobal.com/en/zoo/shunan-bamboo-sea,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current Shunan Bamboo Sea giant pandas.
src_gpg_liuzhou_archive_profiles,secondary_database,Giant Panda Global,Liuzhou Zoo giant pandas,https://www.giantpandaglobal.com/category/zoo/liuzhou-zoo/,,2026-05-10,secondary_confirmation,profile_facts_only,Legacy discovery archive for current Liuzhou Zoo giant pandas.
src_gpg_hefei_archive_profiles,secondary_database,Giant Panda Global,Hefei Wild Animal Park giant pandas,https://www.giantpandaglobal.com/category/zoo/hefei-wild-animal-park/,,2026-05-10,secondary_confirmation,profile_facts_only,Legacy discovery archive for current and previous Hefei Wild Animal Park giant pandas.
src_gpg_meet_world_page_1,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 1,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=1,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 1988 through 1999 in the captured listing.
src_gpg_meet_world_page_2,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 2,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=2,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 1999 through 2001 in the captured listing.
src_gpg_meet_world_page_3,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 3,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=3,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2001 through 2003 in the captured listing.
src_gpg_meet_world_page_4,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 4,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=4,,2026-05-11,secondary_confirmation,profile_facts_only,"Broad discovery index page for living giant pandas born from 2003 through 2005, including Long Bang, Qiu Bang, Qing Zai, Hua Zui Ba, Bai Yang, Qiao Qiao, Rong Rong, Yong Yong, Si Yuan, Xian Zi, and several overseas-returned or current-overseas rows."
src_gpg_meet_world_page_6,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 6,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=6,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2006 through 2007 in the captured listing.
src_gpg_meet_world_page_8,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 8,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=8,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2008 through 2009 in the captured listing.
src_gpg_yaan_base_profiles,secondary_database,Giant Panda Global,CCRCGP Ya'an Base giant pandas,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index for current and previous CCRCGP Ya'an Base giant pandas.
src_gpg_yaan_base_previous_page_2,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 2,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=2&s=previous,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index page for previous CCRCGP Ya'an Base giant pandas.
src_gpg_yaan_base_previous_page_4,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 4,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=4&s=previous,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index page for previous CCRCGP Ya'an Base giant pandas.
src_gpg_yaan_base_previous_page_7,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 7,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=7&s=previous,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index page for previous CCRCGP Ya'an Base giant pandas including 2014-2016 transfer-history rows.
src_gpg_meet_world_page_9,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 9,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=9,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2009 through 2010 in the captured listing.
src_gpg_meet_world_page_10,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 10,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=10,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2010 through 2011 in the captured listing.
src_gpg_meet_world_page_11,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 11,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=11,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2011 through 2013 in the captured listing.
src_gpg_meet_world_page_12,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 12,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=12,,2026-05-11,secondary_confirmation,profile_facts_only,"Broad discovery index page for living giant pandas born in 2013, including Ai Bao, He Sheng, Nan Nan, Qian Qian, Fu Lu, Xi Xi, and several overseas/current-holder rows."
src_gpg_meet_world_page_13,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 13,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=13,,2026-05-11,secondary_confirmation,profile_facts_only,"Broad discovery index page for living giant pandas born from 2013 through 2014, including San Er, Hao Qi, Sen Sen, Xing Bao, Yong Yong, and multiple domestic current-holder rows."
src_gpg_meet_world_page_14,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 14,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=14,,2026-05-11,secondary_confirmation,profile_facts_only,"Broad discovery index page for living giant pandas born from 2014 through 2015, including Qi Qiao, Qi Xi, Jin Baobao/Lumi, Ying Bang, Tao Bang, Olympia, and Fu Wa."
src_gpg_meet_world_page_15,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 15,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=15,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born in 2015 in the captured listing.
src_gpg_meet_world_page_16,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 16,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=16,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2017 through 2019 in the captured listing.
src_gpg_meet_world_page_17,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 17,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=17,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2019 through 2020 in the captured listing.
src_gpg_meet_world_page_18,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 18,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=18,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2020 through 2021 in the captured listing.
src_gpg_meet_world_page_19,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 19,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=19,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2022 through 2025 in the captured listing.
src_gpg_meet_world_page_21,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 21,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=21,,2026-05-11,secondary_confirmation,profile_facts_only,"Broad discovery index page for living giant pandas born in 2019, including Bao Ge, Bao Mei, Fu Tao, Fu Lin, Xi Yue, Ya Nan, Xing Ye, and multiple returned-overseas/current-holder rows."
src_oceanpark_anan_death,official_news,Ocean Park Hong Kong,Giant Panda An An Passes Away at 35,https://www.oceanpark.com.hk/en/press-release/giant-panda-an-an-passes-away-at-35,2022-07-21,2026-05-10,primary_fact,profile_facts_only,Official death notice and 1999 arrival context for historic Ocean Park male An An.
src_oceanpark_jiajia_death,official_news,Ocean Park Hong Kong,Ocean Park Honours The Life Of Giant Panda Jia Jia,https://www.oceanpark.com.hk/en/press-release/ocean-park-honours-life-of-giant-panda-jia-jia,2016-10-16,2026-05-10,primary_fact,profile_facts_only,"Official death notice, origin context, and longevity context for historic Ocean Park female Jia Jia."
src_kobe_ojizoo_tantan_death,official_news,Kobe Oji Zoo,Giant panda Tan Tan death notice,https://www.kobe-ojizoo.jp/sp/info/detail/?id=662,2024-04-01,2026-05-10,primary_fact,profile_facts_only,Official Kobe Oji Zoo notice reporting Tan Tan's death on 2024-03-31.
src_kobe_ojizoo_tantan_return_remains,official_news,Kobe Oji Zoo,Return of giant panda Tan Tan remains,https://www.kobe-ojizoo.jp/info/detail/?id=731,2025-06-26,2026-05-10,primary_fact,profile_facts_only,"Official Kobe Oji Zoo notice confirming Tan Tan's birth date, 2000 arrival, death date, and return of remains."
src_chinadaily_basi_death,government_media,China Daily,Oldest captive panda Basi dies,https://www.chinadaily.com.cn/newsrepublic/2017-09/15/content_32054915.htm,2017-09-15,2026-05-10,primary_fact,profile_facts_only,Official-media death notice for Basi with Fuzhou center context and mascot-prototype context.
src_chinadaily_xinxing_death,government_media,China Daily,World's oldest captive giant panda passes away,https://global.chinadaily.com.cn/a/202012/21/WS5fe0809aa31024ad0ba9d294.html,2020-12-21,2026-05-10,primary_fact,profile_facts_only,"Xinhua/China Daily death notice for Chongqing Zoo female Xinxing with birth year, wild Baoxing origin, and death date."
src_sedema_shuanshuan_death,government_media,SEDEMA CDMX,Honra Sedema larga vida de Shuan Shuan,https://www.sedema.cdmx.gob.mx/comunicacion/nota/honra-sedema-larga-vida-de-shuan-shuan-la-panda-gigante-mas-longeva-de-mexico,2022-07-07,2026-05-10,primary_fact,profile_facts_only,Official SEDEMA notice honoring Shuan Shuan after her death and confirming birth/parent context.
src_sedema_xinxin_35,government_media,SEDEMA CDMX,Xin Xin cumple 35 anos,https://sedema.cdmx.gob.mx/comunicacion/nota/xin-xin-cumple-35-anos-y-la-ciudad-de-mexico-celebra-la-vida-la-conservacion-y-el-carino-por-su-panda-mas-querida,2025-06-29,2026-05-10,primary_fact,profile_facts_only,Official 2025 SEDEMA birthday/current-status source for Chapultepec female Xin Xin.
src_dw_panpan_death,newswire,Deutsche Welle,World's oldest male panda dies at 31,https://www.dw.com/en/worlds-oldest-male-panda-dies-at-31-remembered-by-many/a-36940910,2016-12-29,2026-05-10,secondary_confirmation,profile_facts_only,Reliable secondary death notice for Pan Pan; primary studbook or CCRCGP source still preferred.
src_pandasintl_panpan_memorial,institution_article,Pandas International,Remembering Pan Pan from one of his Adoptive Moms,https://www.pandasinternational.org/remembering-pan-panfrom-one-of-his-adoptive-moms/,2016-12-28,2026-05-10,secondary_confirmation,profile_facts_only,Conservation NGO memorial source for Pan Pan's Dujiangyan geriatric-care context.
src_gpg_meet_world_page_5,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 5,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=5,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2005 through 2006 in the captured listing.
src_gpg_meet_world_page_7,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 7,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=7,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2007 through 2008 in the captured listing.
src_gpg_yaan_base_previous_page_6,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 6,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=6&s=previous,,2026-05-10,secondary_confirmation,profile_facts_only,Discovery index page for previous CCRCGP Ya'an Base giant pandas including reintroduction and transfer-history rows.
src_gpg_meet_world_page_25,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 25,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=25,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2022 through 2023 in the captured listing.
src_gpg_meet_world_page_26,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 26,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=26,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born in 2023 in the captured listing.
src_gpg_meet_world_page_22,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 22,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=22,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2020 through 2021 in the captured listing.
src_gpg_meet_world_page_23,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 23,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=23,,2026-05-10,secondary_confirmation,profile_facts_only,Broad discovery index page for living giant pandas born from 2020 through 2021 in the captured listing.
src_gpg_meet_world_page_24,secondary_database,Giant Panda Global,Meet the giant pandas around the world page 24,https://www.giantpandaglobal.com/en/meet-the-giant-pandas-around-the-world/?pagina=24,,2026-05-11,secondary_confirmation,profile_facts_only,"Broad discovery index page for living giant pandas born in 2021, including Gong Xi, Lun Hui/Wu Wu, Bao Li, Qing Bao, Le Le, Qing Lu, and other current-holder rows."
src_zoo_berlin_panda_history,official_site,Zoo Berlin,Giant panda history,https://www.zoo-berlin.de/en/artenschutz/weltweit/giant-panda,,2026-05-10,primary_fact,profile_facts_only,"Official Zoo Berlin conservation/history page confirming Bao Bao and Tjen Tjen arrival, Bao Bao death, and Berlin panda history."
src_gpg_baobao_death_2012,secondary_database,Giant Panda Global,Bao Bao died,https://www.giantpandaglobal.com/en/news/bao-bao-died-2012-08-22,2012-08-22,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary obituary for Berlin male Bao Bao with birth year, arrival date, and death date."
src_chinadaily_baobao_death,government_media,China Daily,Oldest male panda dies in Berlin Zoo at 34,https://europe.chinadaily.com.cn/world/2012-08/23/content_15700002.htm,2012-08-23,2026-05-10,secondary_confirmation,profile_facts_only,Xinhua/China Daily report for Berlin male Bao Bao's 2012 death and age context.
src_chinadaily_mingming_death,government_media,China Daily,World's oldest panda dies in Chinese zoo at age 34,https://www.chinadaily.com.cn/china/2011-05/19/content_12539882.htm,2011-05-19,2026-05-10,secondary_confirmation,profile_facts_only,Government-media pickup reporting Ming Ming's 2011-05-07 death and age context from Chinese media.
src_gpg_yenyen_profile,secondary_database,Giant Panda Global,Yen Yen panda detail page,https://www.giantpandaglobal.com/en/pandas/deceased/yen-yen-456,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary deceased profile for wildborn Zoo de Vincennes panda Yen Yen.
src_gpg_lili_paris_profile,secondary_database,Giant Panda Global,Li Li panda detail page,https://www.giantpandaglobal.com/en/pandas/deceased/li-li-623,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary deceased profile for the 1970s Paris goodwill panda Li Li.
src_gpg_antwerp_1987_context,secondary_database,Giant Panda Global,Belgium China sign historical panda agreement,https://www.giantpandaglobal.com/en/news/belgium-china-sign-historical-panda-agreement-2013-09-13,2013-09-13,2026-05-10,secondary_confirmation,profile_facts_only,Secondary context for Wan Wan and Xi Xi's 1987 Zoo van Antwerpen loan and later Belgian panda agreement.
src_pandanews_wanwan,secondary_database,Panda News,Information about Giant Panda Wan Wan,https://pandanews.org/the-pandas/191_wan-wan.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Wan Wan with sex, approximate birth/death months, and Antwerp/Xi'an movement history."
src_pandanews_xixi_330,secondary_database,Panda News,Information about Giant Panda Xi Xi,https://pandanews.org/the-pandas/330_xi-xi.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for the 1971-born female Xi Xi with Antwerp, Jinan, Nanning, and death-month history."
src_gpg_chengdu_zoo_profiles,secondary_database,Giant Panda Global,Chengdu Zoo panda profiles,https://www.giantpandaglobal.com/en/zoo/chengdu-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary Chengdu Zoo profile index listing historic deceased pandas including Chuan Chuan and Su Su.
src_gpg_chengdu_base_profiles,secondary_database,Giant Panda Global,Chengdu Research Base of Giant Panda Breeding panda profiles,https://www.giantpandaglobal.com/en/zoo/chengdu-research-base-of-giant-panda-breeding,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary Chengdu Panda Base profile index listing current and previous giant pandas.
