dataset_release_version,public_schema_version,id,canonical_slug,name_zh,name_en,sex,life_status,public_json
2026.08.12.1,1.3.0,e010f259-4c2c-5fa2-bef0-938d4adca4a0,liang-yue-chongqing,良月,Liang Yue,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chinadaily-liangyue-cub-public-debut-2025-round65-local"",""src-chinadaily-liangyue-naming-2017-round65-local"",""src-cq-liangyue-cub-100days-2025-round65-local"",""src-cq-liangyue-gymnastics-2023-round65-local"",""src-cq-liangyue-hotpot-2023-round65-local"",""src-cq-liangyue-summer-cooling-2021-round65-local"",""src-cri-liangyue-naming-2017-round65-local"",""src-pandapia-liangyue-profile-round65-local"",""src-xinhua-liangyue-wangshu-first-birthday-2026-round65-local""],""value"":""Liang Yue / 良月""}],""canonical_slug"":""liang-yue-chongqing"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chinadaily-liangyue-cub-public-debut-2025-round65-local"",""src-chinadaily-liangyue-naming-2017-round65-local"",""src-cq-liangyue-cub-100days-2025-round65-local"",""src-cq-liangyue-gymnastics-2023-round65-local"",""src-cq-liangyue-hotpot-2023-round65-local"",""src-cq-liangyue-summer-cooling-2021-round65-local"",""src-cri-liangyue-naming-2017-round65-local"",""src-pandapia-liangyue-profile-round65-local"",""src-xinhua-liangyue-wangshu-first-birthday-2026-round65-local""],""value"":""Liang Yue""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chinadaily-liangyue-cub-public-debut-2025-round65-local"",""src-chinadaily-liangyue-naming-2017-round65-local"",""src-cq-liangyue-cub-100days-2025-round65-local"",""src-cq-liangyue-gymnastics-2023-round65-local"",""src-cq-liangyue-hotpot-2023-round65-local"",""src-cq-liangyue-summer-cooling-2021-round65-local"",""src-cri-liangyue-naming-2017-round65-local"",""src-pandapia-liangyue-profile-round65-local"",""src-xinhua-liangyue-wangshu-first-birthday-2026-round65-local""],""value"":""良月""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e0875b2d-1de5-50f8-8267-f8d746a3025b,wu-jun-yeye-twin-2007,武俊,Wu Jun,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-news-wu-jun-identity-round993-local"",""src-panda-news-wujun-relationship-round1225-local"",""src-panda-news-wujun-wolong-location-depth-round1451-local"",""src-pandanews-wujun689-lineage-rounds1727-1746-local"",""src-pandapia-wujun-birth-event-rounds2087-2106-local"",""src-pandapia-wujun-yeye-twin-2007-round397-local""],""value"":""Wu Jun / 武俊""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-news-wu-jun-identity-round993-local"",""src-panda-news-wujun-relationship-round1225-local"",""src-panda-news-wujun-wolong-location-depth-round1451-local"",""src-pandanews-wujun689-lineage-rounds1727-1746-local"",""src-pandapia-wujun-birth-event-rounds2087-2106-local"",""src-pandapia-wujun-yeye-twin-2007-round397-local""],""value"":""武俊 / Wu Jun""}],""canonical_slug"":""wu-jun-yeye-twin-2007"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-news-wu-jun-identity-round993-local"",""src-panda-news-wujun-relationship-round1225-local"",""src-panda-news-wujun-wolong-location-depth-round1451-local"",""src-pandanews-wujun689-lineage-rounds1727-1746-local"",""src-pandapia-wujun-birth-event-rounds2087-2106-local"",""src-pandapia-wujun-yeye-twin-2007-round397-local""],""value"":""Wu Jun""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-news-wu-jun-identity-round993-local"",""src-panda-news-wujun-relationship-round1225-local"",""src-panda-news-wujun-wolong-location-depth-round1451-local"",""src-pandanews-wujun689-lineage-rounds1727-1746-local"",""src-pandapia-wujun-birth-event-rounds2087-2106-local"",""src-pandapia-wujun-yeye-twin-2007-round397-local""],""value"":""武俊""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e0f9717c-fb06-5a0f-9922-4346886751d1,xiao-bao-yanhui-twin-2022,小宝,Xiao Bao,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-panda-fr-births-2022-xiaobao-chaochao-huancai-depth-rounds1652-1657-1666-local"",""src-pandapia-identity-depth-pangyuan-round561-twin-local"",""src-pandapia-identity-depth-xiaobao-round561-subject-local"",""src-pandapia-identity-depth-yanhui-round561-mother-local"",""src-pandapia-xiaobao-adoption-rounds1927-1946-local"",""src-pandapia-xiaobao-birth-event-rounds2087-2106-local"",""src-pandapia-xiaobao-yanhui-twin-2022-round381-local""],""value"":""Xiao Bao / 小宝""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-panda-fr-births-2022-xiaobao-chaochao-huancai-depth-rounds1652-1657-1666-local"",""src-pandapia-identity-depth-pangyuan-round561-twin-local"",""src-pandapia-identity-depth-xiaobao-round561-subject-local"",""src-pandapia-identity-depth-yanhui-round561-mother-local"",""src-pandapia-xiaobao-adoption-rounds1927-1946-local"",""src-pandapia-xiaobao-birth-event-rounds2087-2106-local"",""src-pandapia-xiaobao-yanhui-twin-2022-round381-local""],""value"":""小宝 / Xiao Bao""}],""canonical_slug"":""xiao-bao-yanhui-twin-2022"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-panda-fr-births-2022-xiaobao-chaochao-huancai-depth-rounds1652-1657-1666-local"",""src-pandapia-identity-depth-pangyuan-round561-twin-local"",""src-pandapia-identity-depth-xiaobao-round561-subject-local"",""src-pandapia-identity-depth-yanhui-round561-mother-local"",""src-pandapia-xiaobao-adoption-rounds1927-1946-local"",""src-pandapia-xiaobao-birth-event-rounds2087-2106-local"",""src-pandapia-xiaobao-yanhui-twin-2022-round381-local""],""value"":""Xiao Bao""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-panda-fr-births-2022-xiaobao-chaochao-huancai-depth-rounds1652-1657-1666-local"",""src-pandapia-identity-depth-pangyuan-round561-twin-local"",""src-pandapia-identity-depth-xiaobao-round561-subject-local"",""src-pandapia-identity-depth-yanhui-round561-mother-local"",""src-pandapia-xiaobao-adoption-rounds1927-1946-local"",""src-pandapia-xiaobao-birth-event-rounds2087-2106-local"",""src-pandapia-xiaobao-yanhui-twin-2022-round381-local""],""value"":""小宝""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e1f63be8-445f-5d36-a876-390a2db06dd5,xiao-yue-malaysia,小月,Xiao Yue,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-bernama-malaysia-introduction-2026"",""src-bernama-malaysia-new-pair-2026"",""src-chinadaily-malaysia-pair-departure-2025-round46-local"",""src-xinhua-malaysia-official-name-forms-2026-round46-local"",""src-xinhua-malaysia-pair-public-2026-round24-local""],""value"":""晓月""}],""canonical_slug"":""xiao-yue-malaysia"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-bernama-malaysia-introduction-2026"",""src-bernama-malaysia-new-pair-2026"",""src-chinadaily-malaysia-pair-departure-2025-round46-local"",""src-xinhua-malaysia-official-name-forms-2026-round46-local"",""src-xinhua-malaysia-pair-public-2026-round24-local""],""value"":""Xiao Yue""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-bernama-malaysia-introduction-2026"",""src-bernama-malaysia-new-pair-2026"",""src-chinadaily-malaysia-pair-departure-2025-round46-local"",""src-xinhua-malaysia-official-name-forms-2026-round46-local"",""src-xinhua-malaysia-pair-public-2026-round24-local""],""value"":""小月""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e238d68d-5981-5914-a860-3f842c459a54,kaihin-shirahama,Kaihin / 海浜,Kaihin,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-aw-panda-profiles-2026-local"",""src-aw-panda-timeline-2026-local"",""src-aw-profile-round110-local"",""src-aw-programme-round110-local"",""src-aw-timeline-round110-local""],""value"":""海浜""}],""canonical_slug"":""kaihin-shirahama"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-aw-panda-profiles-2026-local"",""src-aw-panda-timeline-2026-local"",""src-aw-profile-round110-local"",""src-aw-programme-round110-local"",""src-aw-timeline-round110-local""],""value"":""Kaihin""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-aw-panda-profiles-2026-local"",""src-aw-panda-timeline-2026-local"",""src-aw-profile-round110-local"",""src-aw-programme-round110-local"",""src-aw-timeline-round110-local""],""value"":""Kaihin / 海浜""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e23b42be-3ffa-5eab-94ab-002d2cf4a803,pang-yuan-yanhui-twin-2022,胖圆,Pang Yuan,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-pang-yuan-round1184-local"",""src-panda-fr-births-2022-pangyuan-location-depth-round1417-local"",""src-pandapia-identity-depth-pangyuan-round553-subject-local"",""src-pandapia-identity-depth-xiaobao-round553-twin-local"",""src-pandapia-identity-depth-yanhui-round553-mother-local"",""src-pandapia-pang-yuan-yanhui-twin-2022-round789-local"",""src-pandapia-pangyuan-birth-event-rounds2007-2026-local"",""src-pandapia-pangyuan-lineage-rounds1687-1706-local"",""src-pandapia-pangyuan-yanhui-twin-2022-round382-local"",""src-taptap-pang-yuan-naming-round922-local""],""value"":""Pang Yuan / 胖圆""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-pang-yuan-round1184-local"",""src-panda-fr-births-2022-pangyuan-location-depth-round1417-local"",""src-pandapia-identity-depth-pangyuan-round553-subject-local"",""src-pandapia-identity-depth-xiaobao-round553-twin-local"",""src-pandapia-identity-depth-yanhui-round553-mother-local"",""src-pandapia-pang-yuan-yanhui-twin-2022-round789-local"",""src-pandapia-pangyuan-birth-event-rounds2007-2026-local"",""src-pandapia-pangyuan-lineage-rounds1687-1706-local"",""src-pandapia-pangyuan-yanhui-twin-2022-round382-local"",""src-taptap-pang-yuan-naming-round922-local""],""value"":""胖圆 / Pang Yuan""}],""canonical_slug"":""pang-yuan-yanhui-twin-2022"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-pang-yuan-round1184-local"",""src-panda-fr-births-2022-pangyuan-location-depth-round1417-local"",""src-pandapia-identity-depth-pangyuan-round553-subject-local"",""src-pandapia-identity-depth-xiaobao-round553-twin-local"",""src-pandapia-identity-depth-yanhui-round553-mother-local"",""src-pandapia-pang-yuan-yanhui-twin-2022-round789-local"",""src-pandapia-pangyuan-birth-event-rounds2007-2026-local"",""src-pandapia-pangyuan-lineage-rounds1687-1706-local"",""src-pandapia-pangyuan-yanhui-twin-2022-round382-local"",""src-taptap-pang-yuan-naming-round922-local""],""value"":""Pang Yuan""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-pang-yuan-round1184-local"",""src-panda-fr-births-2022-pangyuan-location-depth-round1417-local"",""src-pandapia-identity-depth-pangyuan-round553-subject-local"",""src-pandapia-identity-depth-xiaobao-round553-twin-local"",""src-pandapia-identity-depth-yanhui-round553-mother-local"",""src-pandapia-pang-yuan-yanhui-twin-2022-round789-local"",""src-pandapia-pangyuan-birth-event-rounds2007-2026-local"",""src-pandapia-pangyuan-lineage-rounds1687-1706-local"",""src-pandapia-pangyuan-yanhui-twin-2022-round382-local"",""src-taptap-pang-yuan-naming-round922-local""],""value"":""胖圆""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e2ebe7e7-6a71-5374-8227-5273d685d01d,ji-fu-cuicui-offspring-2022,吉福,Ji Fu,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-ji-fu-round1081-local"",""src-panda-fr-births-2022-jifu-measurement-depth-round1536-local"",""src-panda-fr-births-2022-jifu-relationship-round1278-local"",""src-pandapia-ji-fu-cuicui-offspring-2022-round846-local"",""src-pandapia-jifu-adoption-rounds1807-1826-local"",""src-pandapia-jifu-cuicui-offspring-2022-round446-local""],""value"":""Ji Fu / 吉福""}],""canonical_slug"":""ji-fu-cuicui-offspring-2022"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-ji-fu-round1081-local"",""src-panda-fr-births-2022-jifu-measurement-depth-round1536-local"",""src-panda-fr-births-2022-jifu-relationship-round1278-local"",""src-pandapia-ji-fu-cuicui-offspring-2022-round846-local"",""src-pandapia-jifu-adoption-rounds1807-1826-local"",""src-pandapia-jifu-cuicui-offspring-2022-round446-local""],""value"":""Ji Fu""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-ji-fu-round1081-local"",""src-panda-fr-births-2022-jifu-measurement-depth-round1536-local"",""src-panda-fr-births-2022-jifu-relationship-round1278-local"",""src-pandapia-ji-fu-cuicui-offspring-2022-round846-local"",""src-pandapia-jifu-adoption-rounds1807-1826-local"",""src-pandapia-jifu-cuicui-offspring-2022-round446-local""],""value"":""吉福""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e33407b1-0125-5537-b5f5-80c8e7ac0855,changle-qinling-2023,长乐,Chang Le,male,unknown,"{""aliases"":[],""canonical_slug"":""changle-qinling-2023"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-cctv-qinling-four-cubs-debut-2026-local"",""src-pandapia-changle-qinling-2023-local"",""src-pandapia-changle-round765-local"",""src-qinling-2023-cubs-profiles-2026-local"",""src-qinling-breeding-2023-local""],""value"":""Chang Le""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-cctv-qinling-four-cubs-debut-2026-local"",""src-pandapia-changle-qinling-2023-local"",""src-pandapia-changle-round765-local"",""src-qinling-2023-cubs-profiles-2026-local"",""src-qinling-breeding-2023-local""],""value"":""长乐""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e38f40b0-98d5-5c80-9ef1-01bcdd0bf7f2,xin-xin-mexico-city,欣欣,Xin Xin,female,unknown,"{""aliases"":[],""canonical_slug"":""xin-xin-mexico-city"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-sedema-xinxin-birthday-2023-round48-local"",""src-sedema-xinxin-longevity-2025-round48-local"",""src-xinhua-xinxin-mexico-36th-birthday-2026-round22-local"",""src-xinhua-xinxin-mexico-photo-2025-round22-local"",""src-xinhua-xinxin-round30-local""],""value"":""Xin Xin""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-sedema-xinxin-birthday-2023-round48-local"",""src-sedema-xinxin-longevity-2025-round48-local"",""src-xinhua-xinxin-mexico-36th-birthday-2026-round22-local"",""src-xinhua-xinxin-mexico-photo-2025-round22-local"",""src-xinhua-xinxin-round30-local""],""value"":""欣欣""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e4560a79-3be4-5466-b55b-4b625f49a0fc,fan-xing,梵星,Fan Xing,unknown,unknown,"{""aliases"":[],""canonical_slug"":""fan-xing"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-lowcov-fanxing_departure-round133-local"",""src-ouwehands-fan-xing-return-2023"",""src-ouwehands-fanxing-mother-cub-research-round44-local"",""src-ouwehands-fanxing-name-2020-round44-local"",""src-ouwehands-fanxing-public-debut-2020-round44-local""],""value"":""Fan Xing""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-lowcov-fanxing_departure-round133-local"",""src-ouwehands-fan-xing-return-2023"",""src-ouwehands-fanxing-mother-cub-research-round44-local"",""src-ouwehands-fanxing-name-2020-round44-local"",""src-ouwehands-fanxing-public-debut-2020-round44-local""],""value"":""梵星""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
2026.08.12.1,1.3.0,e466cacd-1bf8-5a67-aebf-d057f2969a11,xi-mei-chengdu-lineage,喜妹,Xi Mei,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-kanpanda-tianjin-xile-profile-2024-round47-local"",""src-pandapia-media-gap-xi-mei-chengdu-lineage-round585-local"",""src-pandapia-ximei-birth-rounds1987-2006-local"",""src-xinhua-sijia-profile-2018-round48-local""],""value"":""Xi Mei / 喜妹""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-kanpanda-tianjin-xile-profile-2024-round47-local"",""src-pandapia-media-gap-xi-mei-chengdu-lineage-round585-local"",""src-pandapia-ximei-birth-rounds1987-2006-local"",""src-xinhua-sijia-profile-2018-round48-local""],""value"":""喜妹 / Xi Mei""}],""canonical_slug"":""xi-mei-chengdu-lineage"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-kanpanda-tianjin-xile-profile-2024-round47-local"",""src-pandapia-media-gap-xi-mei-chengdu-lineage-round585-local"",""src-pandapia-ximei-birth-rounds1987-2006-local"",""src-xinhua-sijia-profile-2018-round48-local""],""value"":""Xi Mei""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-kanpanda-tianjin-xile-profile-2024-round47-local"",""src-pandapia-media-gap-xi-mei-chengdu-lineage-round585-local"",""src-pandapia-ximei-birth-rounds1987-2006-local"",""src-xinhua-sijia-profile-2018-round48-local""],""value"":""喜妹""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e53a89af-559c-5d57-b3c2-e06d562e63b0,ji-lan-nanning-2016,绩兰,Ji Lan,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-xinhua-jimei-jilan-daily-care-rounds188-189-local"",""src-xinhua-jimei-jilan-seventh-birthday-rounds188-189-local""],""value"":""Ji Lan / 绩兰""}],""canonical_slug"":""ji-lan-nanning-2016"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-xinhua-jimei-jilan-daily-care-rounds188-189-local"",""src-xinhua-jimei-jilan-seventh-birthday-rounds188-189-local""],""value"":""Ji Lan""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-xinhua-jimei-jilan-daily-care-rounds188-189-local"",""src-xinhua-jimei-jilan-seventh-birthday-rounds188-189-local""],""value"":""绩兰""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e5714004-27d5-5661-833f-27c66e2bdee6,jing-ao-chengdu-2015,晶奥,Jing Ao,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2015-jingao-jingyun-baxi-depth-rounds1371-1372-1375-local"",""src-pandapia-jingao-identity-rounds1967-1986-local"",""src-pandapia-jingjing-profile-round87-local""],""value"":""Jing Ao / 晶奥""}],""canonical_slug"":""jing-ao-chengdu-2015"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2015-jingao-jingyun-baxi-depth-rounds1371-1372-1375-local"",""src-pandapia-jingao-identity-rounds1967-1986-local"",""src-pandapia-jingjing-profile-round87-local""],""value"":""Jing Ao""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2015-jingao-jingyun-baxi-depth-rounds1371-1372-1375-local"",""src-pandapia-jingao-identity-rounds1967-1986-local"",""src-pandapia-jingjing-profile-round87-local""],""value"":""晶奥""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e5f78682-7f8a-5b3c-88ad-e628254bc43a,mei-mei-wild-introduction-twin,美美,Mei Mei,unknown,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-forestry-hehe-meimei-wild-introduction-2024-round43-local"",""src-official-caption-mei-mei-wild-introduction-twin-round654-local"",""src-pandapia-meimei-wild-profile-round689-local""],""value"":""Mei Mei / 美美""}],""canonical_slug"":""mei-mei-wild-introduction-twin"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-forestry-hehe-meimei-wild-introduction-2024-round43-local"",""src-official-caption-mei-mei-wild-introduction-twin-round654-local"",""src-pandapia-meimei-wild-profile-round689-local""],""value"":""Mei Mei""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-forestry-hehe-meimei-wild-introduction-2024-round43-local"",""src-official-caption-mei-mei-wild-introduction-twin-round654-local"",""src-pandapia-meimei-wild-profile-round689-local""],""value"":""美美""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
2026.08.12.1,1.3.0,e61a5695-c2e6-5a7b-a9fe-e34f514c4810,ji-nian,吉年,Ji Nian,male,unknown,"{""aliases"":[],""canonical_slug"":""ji-nian"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-mediagap-beijing_new_hall_2026-round143-local"",""src-xinhua-beijing-jinian-fujiang-debut-2025-round44-local"",""src-xinhua-beijing-new-hall-gallery-2026-round25-local"",""src-xinhua-beijing-new-panda-hall-2026-round21-local""],""value"":""Ji Nian""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-mediagap-beijing_new_hall_2026-round143-local"",""src-xinhua-beijing-jinian-fujiang-debut-2025-round44-local"",""src-xinhua-beijing-new-hall-gallery-2026-round25-local"",""src-xinhua-beijing-new-panda-hall-2026-round21-local""],""value"":""吉年""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
